hospital_id,hospital_name,city,tier,speciality,rating,nabh_accredited,type,cost_index,pincode,latitude,longitude
584,Prime Orthopedics Hospital,Hyderabad,Tier-1,Orthopedics,3.2,FALSE,low,0.007,500034,17.375203,78.46234
585,Deenanath General Medicine Healthcare,Hyderabad,Tier-1,General Medicine,4.4,TRUE,high,0.752,500095,17.383721,78.416795
586,Apollo Oncology Institute,Hyderabad,Tier-1,Oncology,3.4,FALSE,low,0.138,500034,17.342321,78.521437
587,Hyderabad General Medicine Hospital,Hyderabad,Tier-1,General Medicine,4.1,FALSE,medium,0.621,500001,17.354533,78.367332
588,SAL ENT Institute,Hyderabad,Tier-1,ENT,4.3,TRUE,high,0.967,500002,17.459247,78.42736
589,Yashoda Orthopedics Healthcare,Hyderabad,Tier-1,Orthopedics,3.9,TRUE,medium,0.56,500016,17.42827,78.330732
590,HCG General Medicine Medical Center,Hyderabad,Tier-1,General Medicine,3.7,FALSE,medium,0.595,500004,17.466128,78.462604
591,KIMS Urology Hospital,Hyderabad,Tier-1,Urology,3,FALSE,low,0.138,500082,17.441298,78.505254
592,KIMS Urology Institute,Hyderabad,Tier-1,Urology,4,TRUE,high,0.829,500082,17.325696,78.348251
593,SAL Neurology Medical Center,Hyderabad,Tier-1,Neurology,3.2,TRUE,low,0.127,500002,17.351398,78.371356
594,National General Medicine Hospital,Hyderabad,Tier-1,General Medicine,4.7,TRUE,high,0.988,500001,17.300963,78.33517
595,Hyderabad Cardiology Healthcare,Hyderabad,Tier-1,Cardiology,4.2,TRUE,high,0.981,500002,17.349225,78.360434
596,Hyderabad Dermatology Institute,Hyderabad,Tier-1,Dermatology,4.4,FALSE,high,0.805,500016,17.352241,78.477128
597,Poona Dermatology Clinic,Hyderabad,Tier-1,Dermatology,4.1,TRUE,high,0.795,500004,17.43803,78.534276
598,KIMS Oncology Medical Center,Hyderabad,Tier-1,Oncology,3.4,TRUE,medium,0.407,500002,17.322631,78.384905
599,Metro Pediatrics Institute,Hyderabad,Tier-1,Pediatrics,4.2,TRUE,medium,0.656,500002,17.343362,78.481114
600,Rainbow Pediatrics Medical Center,Hyderabad,Tier-1,Pediatrics,4.2,TRUE,high,0.784,500004,17.439136,78.421672
601,Chennai General Medicine Medical Center,Chennai,Tier-1,General Medicine,3.9,FALSE,high,0.783,600004,13.172829,80.151811
602,Care Orthopedics Healthcare,Chennai,Tier-1,Orthopedics,3.7,TRUE,medium,0.532,600034,13.153161,80.197919
603,Chennai Neurology Super Speciality Hospital,Chennai,Tier-1,Neurology,3.9,TRUE,medium,0.67,600034,12.926139,80.233074
604,Chennai Ophthalmology Clinic,Chennai,Tier-1,Ophthalmology,4.2,TRUE,high,0.902,600090,13.042001,80.208488
605,Sahyadri ENT Healthcare,Chennai,Tier-1,ENT,4.7,TRUE,high,0.944,600001,13.065206,80.142426
606,Metro Oncology Hospital,Chennai,Tier-1,Oncology,4.2,TRUE,high,0.86,600004,12.937941,80.290299
607,HCG Urology Hospital,Chennai,Tier-1,Urology,4.1,TRUE,high,0.728,600004,12.927329,80.115965
608,Deenanath Oncology Clinic,Chennai,Tier-1,Oncology,4.1,TRUE,high,0.85,600014,13.033239,80.267785
609,National Orthopedics Clinic,Chennai,Tier-1,Orthopedics,4.2,FALSE,high,0.769,600034,13.031206,80.233296
610,Apollo Gynaecology Institute,Chennai,Tier-1,Gynaecology,4,FALSE,medium,0.479,600090,12.964869,80.232817
611,Apollo Neurology Clinic,Chennai,Tier-1,Neurology,3.7,TRUE,medium,0.428,600004,12.975596,80.120652
612,Kamineni Gynaecology Institute,Chennai,Tier-1,Gynaecology,3.4,TRUE,low,0.342,600004,12.903116,80.242135
613,Apollo ENT Hospital,Chennai,Tier-1,ENT,4.2,TRUE,high,0.934,600090,12.914855,80.119822
614,Chennai Gynaecology Healthcare,Chennai,Tier-1,Gynaecology,4,TRUE,high,0.832,600001,13.054041,80.219122
615,Deenanath Gastroenterology Hospital,Chennai,Tier-1,Gastroenterology,4.5,TRUE,high,0.856,600001,12.947542,80.272233
616,Chennai Pediatrics Institute,Chennai,Tier-1,Pediatrics,4.2,TRUE,medium,0.636,600004,13.054646,80.100265
617,Fortis Nephrology Super Speciality Hospital,Chennai,Tier-1,Nephrology,3.9,FALSE,medium,0.675,600006,12.981197,80.10254
618,Chennai Pediatrics Clinic,Chennai,Tier-1,Pediatrics,3.7,TRUE,medium,0.441,600001,13.138208,80.253559
619,Chennai Oncology Hospital,Chennai,Tier-1,Oncology,3.4,FALSE,low,0.156,600001,12.949884,80.181219
620,Chennai Ophthalmology Hospital,Chennai,Tier-1,Ophthalmology,3.8,TRUE,medium,0.515,600034,13.00486,80.169604
621,Ruby Gastroenterology Institute,Chennai,Tier-1,Gastroenterology,4.2,TRUE,medium,0.67,600006,13.061944,80.116478
622,Chennai Orthopedics Healthcare,Chennai,Tier-1,Orthopedics,4.3,TRUE,high,0.742,600002,13.047866,80.233739
623,Care Orthopedics Clinic,Chennai,Tier-1,Orthopedics,4.1,TRUE,high,0.743,600004,13.090766,80.22703
624,Kamineni Pediatrics Clinic,Chennai,Tier-1,Pediatrics,4.3,TRUE,high,0.895,600002,13.008213,80.110826
625,Sri Gastroenterology Clinic,Chennai,Tier-1,Gastroenterology,3,FALSE,low,0.045,600090,13.105535,80.282369
626,City Gynaecology Institute,Chennai,Tier-1,Gynaecology,4.1,TRUE,high,0.825,600006,12.96407,80.277618
627,Sri Psychiatry Healthcare,Chennai,Tier-1,Psychiatry,4,TRUE,medium,0.579,600001,13.125776,80.264
628,Sterling Psychiatry Hospital,Chennai,Tier-1,Psychiatry,4.4,TRUE,high,0.922,600004,12.987835,80.284901
629,Chennai Nephrology Clinic,Chennai,Tier-1,Nephrology,4.2,TRUE,high,0.789,600001,12.937037,80.209348
630,Chennai Orthopedics Super Speciality Hospital,Chennai,Tier-1,Orthopedics,4.3,TRUE,high,0.913,600006,12.905018,80.184067
631,Deenanath Pediatrics Clinic,Chennai,Tier-1,Pediatrics,3.4,TRUE,low,0.182,600014,13.119014,80.228272
632,Chennai Orthopedics Healthcare,Chennai,Tier-1,Orthopedics,3.9,TRUE,high,0.735,600014,13.119296,80.103339
633,Chennai Dermatology Clinic,Chennai,Tier-1,Dermatology,3.9,TRUE,medium,0.479,600004,13.032749,80.251551
634,Chennai Nephrology Healthcare,Chennai,Tier-1,Nephrology,4.2,FALSE,medium,0.626,600090,12.906935,80.259618
635,Sterling Gynaecology Medical Center,Chennai,Tier-1,Gynaecology,3.6,TRUE,low,0.226,600090,13.120929,80.213901
636,Metro Dermatology Super Speciality Hospital,Chennai,Tier-1,Dermatology,4.3,TRUE,high,0.838,600006,13.113599,80.220585
637,Fortis Psychiatry Medical Center,Chennai,Tier-1,Psychiatry,3.6,FALSE,low,0.261,600002,12.984155,80.210858
638,KIMS Neurology Clinic,Chennai,Tier-1,Neurology,3.7,FALSE,low,0.381,600014,13.177688,80.285598
639,National Orthopedics Institute,Chennai,Tier-1,Orthopedics,4.3,TRUE,high,0.799,600002,12.927515,80.10805
640,Apollo Orthopedics Healthcare,Chennai,Tier-1,Orthopedics,3.9,TRUE,medium,0.425,600002,12.937698,80.254765
641,Unity Orthopedics Healthcare,Chennai,Tier-1,Orthopedics,4.6,TRUE,high,0.926,600034,12.969294,80.262396
642,Metro Gastroenterology Hospital,Chennai,Tier-1,Gastroenterology,3.7,FALSE,medium,0.609,600004,13.143136,80.160854
643,Chennai Orthopedics Super Speciality Hospital,Chennai,Tier-1,Orthopedics,4.2,TRUE,high,0.817,600001,12.959887,80.223236
644,Apollo Orthopedics Medical Center,Chennai,Tier-1,Orthopedics,3.9,FALSE,medium,0.421,600014,12.914854,80.162573
645,Yashoda ENT Clinic,Chennai,Tier-1,ENT,4.1,FALSE,high,0.871,600014,13.115853,80.173706
646,KIMS Gynaecology Institute,Chennai,Tier-1,Gynaecology,3.6,TRUE,medium,0.419,600014,12.97916,80.226628
647,Chennai ENT Clinic,Chennai,Tier-1,ENT,3.1,TRUE,low,0.052,600090,12.917852,80.259591
648,Chennai Cardiology Medical Center,Chennai,Tier-1,Cardiology,3.1,TRUE,low,0.082,600034,13.021578,80.218904
649,Chennai Neurology Clinic,Chennai,Tier-1,Neurology,4.2,TRUE,high,0.777,600034,12.926907,80.165573
650,Poona General Medicine Super Speciality Hospital,Chennai,Tier-1,General Medicine,3.5,TRUE,low,0.135,600014,13.153214,80.129735
651,Care Neurology Clinic,Chennai,Tier-1,Neurology,3.6,TRUE,medium,0.401,600090,13.181246,80.170535
652,Sri Pediatrics Medical Center,Chennai,Tier-1,Pediatrics,4.1,TRUE,high,0.8,600034,13.07842,80.211669
653,Chennai Oncology Medical Center,Chennai,Tier-1,Oncology,4.4,TRUE,high,0.943,600014,13.168793,80.143761
654,Chennai Neurology Clinic,Chennai,Tier-1,Neurology,4.3,TRUE,high,0.91,600001,12.95636,80.244378
655,Chennai General Medicine Hospital,Chennai,Tier-1,General Medicine,4,FALSE,medium,0.501,600090,12.906071,80.22133
656,Deenanath Psychiatry Super Speciality Hospital,Chennai,Tier-1,Psychiatry,4.1,FALSE,medium,0.67,600014,13.121072,80.188348
657,Deenanath Cardiology Healthcare,Chennai,Tier-1,Cardiology,4.4,TRUE,high,0.819,600014,13.182571,80.286882
658,KIMS Neurology Institute,Chennai,Tier-1,Neurology,4.2,TRUE,high,0.827,600001,13.052888,80.160576
659,Chennai Gastroenterology Super Speciality Hospital,Chennai,Tier-1,Gastroenterology,4.1,TRUE,high,0.861,600004,12.961337,80.172569
660,Chennai General Medicine Medical Center,Chennai,Tier-1,General Medicine,3.9,TRUE,medium,0.538,600006,12.913849,80.260399
661,Chennai Nephrology Medical Center,Chennai,Tier-1,Nephrology,3.3,FALSE,low,0.154,600090,12.95504,80.197035
662,Chennai Ophthalmology Medical Center,Chennai,Tier-1,Ophthalmology,4.3,TRUE,high,0.767,600004,13.18063,80.200503
663,HCG Urology Institute,Chennai,Tier-1,Urology,4,TRUE,high,0.868,600006,13.05974,80.295285
664,Chennai Urology Clinic,Chennai,Tier-1,Urology,3.7,TRUE,medium,0.523,600004,12.958513,80.178996
665,Unity Cardiology Clinic,Chennai,Tier-1,Cardiology,3,FALSE,low,0.211,600004,12.906159,80.274831
666,Chennai Oncology Institute,Chennai,Tier-1,Oncology,4.2,FALSE,high,0.816,600034,13.117356,80.230417
667,Apollo Dermatology Healthcare,Chennai,Tier-1,Dermatology,3.9,FALSE,medium,0.667,600006,12.991187,80.218921
668,Kamineni Orthopedics Institute,Chennai,Tier-1,Orthopedics,4.1,FALSE,high,0.908,600001,12.903271,80.105755
669,Poona ENT Clinic,Chennai,Tier-1,ENT,4.4,TRUE,high,0.78,600090,13.099188,80.1699
670,Sterling Orthopedics Institute,Chennai,Tier-1,Orthopedics,3.9,TRUE,high,0.713,600004,13.169182,80.225173
671,Chennai Cardiology Medical Center,Chennai,Tier-1,Cardiology,3.8,FALSE,medium,0.611,600002,12.947096,80.244714
672,Chennai Cardiology Clinic,Chennai,Tier-1,Cardiology,4.2,TRUE,high,0.809,600014,13.169945,80.176981
673,Metro Ophthalmology Healthcare,Chennai,Tier-1,Ophthalmology,4.5,TRUE,high,0.857,600006,12.963972,80.195643
674,Sterling Orthopedics Institute,Chennai,Tier-1,Orthopedics,3,FALSE,low,0.043,600090,13.026715,80.277668
675,Chennai Gastroenterology Clinic,Chennai,Tier-1,Gastroenterology,3.3,FALSE,low,0.305,600004,13.109448,80.111482
676,Chennai Gynaecology Medical Center,Chennai,Tier-1,Gynaecology,3.8,FALSE,medium,0.429,600090,12.931112,80.116385
677,Chennai Ophthalmology Clinic,Chennai,Tier-1,Ophthalmology,3.6,FALSE,medium,0.561,600002,13.052572,80.247812
678,Chennai ENT Super Speciality Hospital,Chennai,Tier-1,ENT,3.7,FALSE,medium,0.669,600014,12.996254,80.222345
679,City Oncology Healthcare,Chennai,Tier-1,Oncology,3,FALSE,low,0.043,600004,13.077582,80.185387
680,Continental Cardiology Super Speciality Hospital,Chennai,Tier-1,Cardiology,3.4,FALSE,low,0.129,600002,12.900284,80.229268
681,Global Pediatrics Clinic,Chennai,Tier-1,Pediatrics,3.4,FALSE,low,0.082,600090,13.040297,80.186861
682,Sahyadri General Medicine Healthcare,Chennai,Tier-1,General Medicine,3.6,FALSE,medium,0.554,600006,13.012328,80.127124
683,Care Dermatology Super Speciality Hospital,Chennai,Tier-1,Dermatology,3.6,TRUE,medium,0.438,600001,13.114171,80.261224
684,Chennai ENT Institute,Chennai,Tier-1,ENT,4.3,TRUE,high,0.832,600090,13.093883,80.202379
685,Chennai Pediatrics Institute,Chennai,Tier-1,Pediatrics,4.1,TRUE,medium,0.603,600004,13.19142,80.177195
686,SAL Pediatrics Clinic,Chennai,Tier-1,Pediatrics,4.4,FALSE,high,0.962,600034,12.928996,80.147056
687,Rainbow Cardiology Healthcare,Chennai,Tier-1,Cardiology,4,TRUE,medium,0.581,600002,13.199378,80.28015
688,Chennai Neurology Healthcare,Chennai,Tier-1,Neurology,3.6,FALSE,medium,0.435,600001,12.912854,80.12664
689,Metro Urology Medical Center,Chennai,Tier-1,Urology,3.9,FALSE,medium,0.539,600034,13.136259,80.107282
690,Chennai Ophthalmology Institute,Chennai,Tier-1,Ophthalmology,4.1,TRUE,high,0.735,600001,13.149209,80.149379
691,Chennai Dermatology Institute,Chennai,Tier-1,Dermatology,3,FALSE,low,0.049,600034,13.089586,80.295191
692,Chennai ENT Medical Center,Chennai,Tier-1,ENT,4,TRUE,medium,0.556,600004,12.94028,80.191491
693,Sri Psychiatry Healthcare,Chennai,Tier-1,Psychiatry,4.4,TRUE,high,0.939,600006,12.93531,80.106132
694,Sahyadri Oncology Hospital,Chennai,Tier-1,Oncology,3.9,FALSE,medium,0.605,600002,13.01319,80.244184
695,Kamineni Gynaecology Healthcare,Chennai,Tier-1,Gynaecology,4.1,TRUE,high,0.754,600014,13.145507,80.131584
696,SAL Nephrology Healthcare,Chennai,Tier-1,Nephrology,4.1,TRUE,high,0.848,600006,12.900092,80.154609
697,Chennai Dermatology Clinic,Chennai,Tier-1,Dermatology,3.7,FALSE,low,0.375,600004,13.1532,80.124014
698,Global Neurology Healthcare,Chennai,Tier-1,Neurology,4,TRUE,medium,0.51,600001,13.117684,80.162563
699,National Neurology Healthcare,Chennai,Tier-1,Neurology,3.7,FALSE,low,0.32,600090,13.087166,80.15281
700,Chennai Gastroenterology Hospital,Chennai,Tier-1,Gastroenterology,4.2,TRUE,high,0.855,600004,13.149282,80.192726
701,Sri Cardiology Institute,Chennai,Tier-1,Cardiology,4.3,TRUE,high,0.721,600034,12.93397,80.106035
702,Fortis Ophthalmology Healthcare,Chennai,Tier-1,Ophthalmology,3.5,FALSE,medium,0.459,600001,13.004215,80.100089
703,Chennai Gynaecology Hospital,Chennai,Tier-1,Gynaecology,4.1,TRUE,high,0.817,600090,12.961185,80.111656
704,Continental Gastroenterology Medical Center,Chennai,Tier-1,Gastroenterology,3,FALSE,low,0.121,600001,12.990343,80.230918
705,Sterling Pediatrics Super Speciality Hospital,Chennai,Tier-1,Pediatrics,4.5,TRUE,high,0.924,600014,13.054703,80.266964
706,Sahyadri Orthopedics Super Speciality Hospital,Chennai,Tier-1,Orthopedics,4.4,FALSE,high,0.79,600014,13.089421,80.154403
707,Global Ophthalmology Clinic,Chennai,Tier-1,Ophthalmology,4,TRUE,high,0.797,600090,13.027254,80.218401
708,Care Cardiology Medical Center,Chennai,Tier-1,Cardiology,3.9,FALSE,medium,0.452,600001,13.046532,80.254579
709,Apollo Pediatrics Medical Center,Chennai,Tier-1,Pediatrics,3.8,FALSE,medium,0.438,600002,13.002808,80.186865
710,Global Gastroenterology Hospital,Chennai,Tier-1,Gastroenterology,3,TRUE,low,0.128,600034,13.056849,80.142404
711,Chennai Gastroenterology Hospital,Chennai,Tier-1,Gastroenterology,4.2,FALSE,medium,0.649,600001,13.134508,80.148582
712,HCG Dermatology Medical Center,Chennai,Tier-1,Dermatology,4.2,TRUE,high,0.798,600090,13.05577,80.155006
713,Chennai Dermatology Institute,Chennai,Tier-1,Dermatology,3.2,FALSE,low,0.146,600004,12.987101,80.230397
714,SAL Dermatology Institute,Chennai,Tier-1,Dermatology,3.4,TRUE,low,0.287,600002,13.073609,80.150519
715,Care Gynaecology Clinic,Chennai,Tier-1,Gynaecology,4.1,TRUE,high,0.728,600034,12.98373,80.166875
716,Prime Pediatrics Healthcare,Chennai,Tier-1,Pediatrics,4.2,TRUE,high,0.856,600034,12.989179,80.135035
717,SAL Neurology Clinic,Chennai,Tier-1,Neurology,4.2,FALSE,high,0.971,600002,13.117737,80.143936
718,Chennai Orthopedics Medical Center,Chennai,Tier-1,Orthopedics,3.5,FALSE,low,0.126,600014,12.949086,80.175737
719,Global Dermatology Super Speciality Hospital,Chennai,Tier-1,Dermatology,3.5,FALSE,medium,0.463,600002,12.913994,80.222941
720,Deenanath ENT Hospital,Chennai,Tier-1,ENT,4.4,FALSE,high,0.999,600034,12.963358,80.182087
721,Chennai Gynaecology Hospital,Chennai,Tier-1,Gynaecology,4.3,TRUE,high,0.936,600006,13.061357,80.227528
722,Yashoda Pediatrics Hospital,Chennai,Tier-1,Pediatrics,3.8,TRUE,medium,0.494,600014,13.001638,80.284983
723,HCG Gynaecology Institute,Chennai,Tier-1,Gynaecology,3.9,FALSE,medium,0.463,600090,12.989842,80.165835
724,Deenanath Pulmonology Medical Center,Chennai,Tier-1,Pulmonology,4.1,FALSE,medium,0.599,600014,13.17963,80.153744
725,Unity General Medicine Medical Center,Chennai,Tier-1,General Medicine,4.2,TRUE,high,0.9,600002,13.097065,80.268109
726,Sahyadri Ophthalmology Clinic,Chennai,Tier-1,Ophthalmology,4.2,TRUE,medium,0.602,600001,12.937971,80.274406
727,Sri Pediatrics Medical Center,Chennai,Tier-1,Pediatrics,3.5,TRUE,medium,0.49,600006,13.162516,80.195547
728,Chennai Nephrology Hospital,Chennai,Tier-1,Nephrology,4.2,FALSE,high,0.831,600014,12.988068,80.13547
729,Chennai Cardiology Super Speciality Hospital,Chennai,Tier-1,Cardiology,4.3,TRUE,high,0.829,600001,12.958449,80.227715
730,Chennai Oncology Hospital,Chennai,Tier-1,Oncology,4.3,TRUE,high,0.856,600006,12.917429,80.103594
731,Kamineni General Medicine Clinic,Chennai,Tier-1,General Medicine,4.5,TRUE,high,0.893,600090,12.950046,80.155962
732,Care General Medicine Institute,Chennai,Tier-1,General Medicine,3,FALSE,low,0.107,600034,13.066093,80.121304
733,Care Pediatrics Hospital,Chennai,Tier-1,Pediatrics,4.4,TRUE,high,0.767,600014,13.163653,80.299752
734,SAL Neurology Medical Center,Chennai,Tier-1,Neurology,4.4,TRUE,high,0.966,600002,13.106235,80.270023
735,KIMS Ophthalmology Medical Center,Chennai,Tier-1,Ophthalmology,3.8,TRUE,medium,0.61,600034,12.95345,80.251537
736,National Ophthalmology Hospital,Chennai,Tier-1,Ophthalmology,3.4,TRUE,low,0.369,600034,12.901084,80.203587
737,Chennai Gynaecology Medical Center,Chennai,Tier-1,Gynaecology,3,FALSE,low,0.112,600014,12.970162,80.172281
738,KIMS Gynaecology Clinic,Chennai,Tier-1,Gynaecology,4.3,TRUE,high,0.797,600004,13.069177,80.218949
739,Poona Gynaecology Institute,Chennai,Tier-1,Gynaecology,3.7,FALSE,medium,0.638,600014,13.034954,80.185097
740,Yashoda ENT Institute,Chennai,Tier-1,ENT,3.6,TRUE,medium,0.449,600001,13.126721,80.116022
741,Care General Medicine Super Speciality Hospital,Chennai,Tier-1,General Medicine,4.4,TRUE,high,0.792,600002,13.03011,80.15778
742,Chennai ENT Institute,Chennai,Tier-1,ENT,3.9,TRUE,high,0.726,600090,13.185462,80.116256
743,Continental Dermatology Hospital,Chennai,Tier-1,Dermatology,3.8,FALSE,low,0.389,600034,13.027633,80.1303
744,Chennai General Medicine Medical Center,Chennai,Tier-1,General Medicine,3.9,TRUE,high,0.747,600034,13.020624,80.162747
745,Fortis Neurology Super Speciality Hospital,Chennai,Tier-1,Neurology,4.3,TRUE,high,0.876,600001,12.994012,80.232308
746,Chennai Dermatology Hospital,Chennai,Tier-1,Dermatology,3.8,TRUE,medium,0.601,600090,13.157231,80.277568
747,National Gynaecology Super Speciality Hospital,Chennai,Tier-1,Gynaecology,4.4,TRUE,high,0.971,600014,13.15458,80.295297
748,Sterling Nephrology Super Speciality Hospital,Chennai,Tier-1,Nephrology,3.1,FALSE,low,0.019,600001,12.906924,80.293581
749,Poona General Medicine Super Speciality Hospital,Chennai,Tier-1,General Medicine,4.1,TRUE,high,0.865,600001,12.903297,80.195853
750,Care Psychiatry Clinic,Chennai,Tier-1,Psychiatry,4.1,TRUE,high,0.851,600002,13.198528,80.181778
751,Yashoda Pediatrics Super Speciality Hospital,Kolkata,Tier-1,Pediatrics,3.2,FALSE,low,0.321,700001,22.495755,88.320821
752,Kamineni Pediatrics Clinic,Kolkata,Tier-1,Pediatrics,4.5,TRUE,high,0.867,700016,22.594262,88.393493
753,Kolkata Gastroenterology Super Speciality Hospital,Kolkata,Tier-1,Gastroenterology,4.3,TRUE,high,0.973,700001,22.625026,88.4145
754,Kolkata General Medicine Hospital,Kolkata,Tier-1,General Medicine,3.8,FALSE,medium,0.536,700002,22.524629,88.434718
755,Continental Cardiology Institute,Kolkata,Tier-1,Cardiology,4.1,FALSE,high,0.779,700012,22.563162,88.430151
756,Care Orthopedics Clinic,Kolkata,Tier-1,Orthopedics,3.7,FALSE,medium,0.476,700001,22.621549,88.391358
757,Kolkata Psychiatry Medical Center,Kolkata,Tier-1,Psychiatry,3.1,FALSE,low,0.102,700001,22.54645,88.398165
758,Kolkata Nephrology Medical Center,Kolkata,Tier-1,Nephrology,3.9,FALSE,medium,0.657,700071,22.599582,88.340598
759,Kolkata General Medicine Medical Center,Kolkata,Tier-1,General Medicine,4,TRUE,high,0.705,700020,22.505213,88.421155
760,Kolkata Neurology Healthcare,Kolkata,Tier-1,Neurology,4.4,TRUE,high,0.963,700001,22.452847,88.312537
761,Kolkata Neurology Institute,Kolkata,Tier-1,Neurology,4.5,TRUE,high,0.988,700020,22.61289,88.369116
762,Kolkata ENT Medical Center,Kolkata,Tier-1,ENT,3.9,TRUE,high,0.765,700016,22.618498,88.402816
763,Kolkata ENT Healthcare,Kolkata,Tier-1,ENT,4.2,FALSE,high,0.963,700001,22.505059,88.416718
764,Rainbow General Medicine Medical Center,Kolkata,Tier-1,General Medicine,4.1,TRUE,high,0.821,700091,22.494184,88.444088
765,Sterling Oncology Institute,Kolkata,Tier-1,Oncology,3.9,TRUE,medium,0.51,700091,22.61817,88.403793
766,Kolkata Gynaecology Super Speciality Hospital,Kolkata,Tier-1,Gynaecology,4.2,TRUE,high,0.91,700016,22.461791,88.432624
767,Care Gynaecology Super Speciality Hospital,Kolkata,Tier-1,Gynaecology,3.3,FALSE,low,0.175,700091,22.603423,88.385059
768,Sri Urology Hospital,Kolkata,Tier-1,Urology,4.1,TRUE,high,0.918,700012,22.605214,88.440795
769,Kolkata Cardiology Super Speciality Hospital,Kolkata,Tier-1,Cardiology,4.1,FALSE,medium,0.595,700071,22.549103,88.344062
770,HCG Cardiology Medical Center,Kolkata,Tier-1,Cardiology,3.9,FALSE,medium,0.65,700091,22.644027,88.345558
771,Kolkata Pediatrics Clinic,Kolkata,Tier-1,Pediatrics,3.3,FALSE,low,0.296,700001,22.638147,88.359816
772,Global Ophthalmology Healthcare,Kolkata,Tier-1,Ophthalmology,4.2,TRUE,high,0.883,700091,22.463978,88.378807
773,Care Gynaecology Super Speciality Hospital,Kolkata,Tier-1,Gynaecology,3.2,FALSE,low,0.343,700071,22.597004,88.396564
774,Care Pediatrics Clinic,Kolkata,Tier-1,Pediatrics,4.3,TRUE,high,0.843,700071,22.551052,88.42029
775,Kolkata Pediatrics Healthcare,Kolkata,Tier-1,Pediatrics,3,TRUE,low,0.152,700002,22.541884,88.322746
776,Kolkata Ophthalmology Clinic,Kolkata,Tier-1,Ophthalmology,4.5,TRUE,high,0.844,700020,22.502831,88.427215
777,Rainbow Urology Healthcare,Kolkata,Tier-1,Urology,4.2,TRUE,high,0.833,700020,22.502788,88.353038
778,Kolkata Cardiology Hospital,Kolkata,Tier-1,Cardiology,4,TRUE,high,0.705,700071,22.567765,88.353655
779,Ruby Dermatology Hospital,Kolkata,Tier-1,Dermatology,4.5,TRUE,high,0.921,700002,22.510231,88.362472
780,Prime Gastroenterology Medical Center,Kolkata,Tier-1,Gastroenterology,3.2,FALSE,low,0.217,700001,22.616026,88.380741
781,Sri Oncology Super Speciality Hospital,Kolkata,Tier-1,Oncology,4,FALSE,medium,0.511,700002,22.478815,88.373428
782,Deenanath Cardiology Healthcare,Kolkata,Tier-1,Cardiology,4.2,TRUE,high,0.849,700016,22.618877,88.438141
783,Sterling Pediatrics Super Speciality Hospital,Kolkata,Tier-1,Pediatrics,3.5,FALSE,low,0.144,700016,22.487955,88.362317
784,Sri Pediatrics Hospital,Kolkata,Tier-1,Pediatrics,4.3,TRUE,high,1,700001,22.555868,88.431279
785,Sterling Dermatology Hospital,Kolkata,Tier-1,Dermatology,3.7,FALSE,low,0.32,700071,22.639554,88.424288
786,Care Oncology Medical Center,Kolkata,Tier-1,Oncology,3.5,FALSE,medium,0.486,700071,22.520783,88.422852
787,Deenanath Urology Clinic,Kolkata,Tier-1,Urology,4.3,TRUE,high,0.843,700016,22.634437,88.429225
788,Kolkata Orthopedics Super Speciality Hospital,Kolkata,Tier-1,Orthopedics,3.1,FALSE,low,0.223,700012,22.450084,88.367663
789,Kolkata Orthopedics Hospital,Kolkata,Tier-1,Orthopedics,3.8,FALSE,medium,0.41,700001,22.600792,88.359623
790,Ruby Pediatrics Institute,Kolkata,Tier-1,Pediatrics,4.3,TRUE,high,0.867,700012,22.560714,88.396748
791,Kolkata Gastroenterology Hospital,Kolkata,Tier-1,Gastroenterology,3.4,TRUE,low,0.239,700016,22.62577,88.442935
792,KIMS Ophthalmology Super Speciality Hospital,Kolkata,Tier-1,Ophthalmology,4,TRUE,high,0.703,700002,22.626017,88.300765
793,National Urology Institute,Kolkata,Tier-1,Urology,4.2,TRUE,high,0.85,700091,22.52232,88.410727
794,Fortis Gynaecology Clinic,Kolkata,Tier-1,Gynaecology,3.5,TRUE,medium,0.492,700020,22.609828,88.38746
795,Deenanath General Medicine Clinic,Kolkata,Tier-1,General Medicine,4.3,TRUE,high,0.956,700012,22.485535,88.421904
796,Kolkata Dermatology Hospital,Kolkata,Tier-1,Dermatology,3,FALSE,low,0.023,700016,22.529288,88.446822
797,Sahyadri General Medicine Institute,Kolkata,Tier-1,General Medicine,3.1,TRUE,low,0.211,700091,22.585232,88.417596
798,Sterling ENT Medical Center,Kolkata,Tier-1,ENT,3.7,FALSE,medium,0.584,700002,22.57624,88.432974
799,Sahyadri Orthopedics Hospital,Kolkata,Tier-1,Orthopedics,4.1,TRUE,high,0.776,700001,22.506072,88.433828
800,HCG Ophthalmology Institute,Kolkata,Tier-1,Ophthalmology,3.6,FALSE,medium,0.526,700016,22.647295,88.340428
801,KIMS Neurology Medical Center,Kolkata,Tier-1,Neurology,3.8,TRUE,high,0.716,700091,22.5357,88.351985
802,Sahyadri Cardiology Hospital,Kolkata,Tier-1,Cardiology,4.1,TRUE,high,0.714,700001,22.57453,88.361408
803,Kolkata Cardiology Medical Center,Kolkata,Tier-1,Cardiology,4.7,TRUE,high,0.994,700071,22.47932,88.377545
804,City Orthopedics Institute,Kolkata,Tier-1,Orthopedics,3.7,FALSE,medium,0.49,700001,22.481668,88.395163
805,Kolkata Orthopedics Healthcare,Kolkata,Tier-1,Orthopedics,3.7,TRUE,medium,0.544,700091,22.560513,88.361284
